siteID,date,year,startTime.UTC,habitatType,samplerType,sampleID,organism_aggr,acceptedTaxonID,number,benthicArea,invDens,tolerance,FFG,mon.precip,mon.ADD
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.3,midges,PROSP23,1,0.25,4,9,prd,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.1,segmented_worms,ENCSP1,1,0.25,4,10,cg,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.1,segmented_worms,ENCSP1,1,0.25,4,10,cg,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,riffle,surber,OKSR.20170807.SURBER.6,midges,KRESP1,3,0.093,32.25806451612903,1,cg,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.7,midges,HYDSP52,2,0.25,8,4,cg,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.8,Oribatida,ORISP1,2,0.25,8,6,prd,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.3,midges,CLASP6,8,0.25,32,5,cf,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.3,segmented_worms,NAISP,3,0.25,12,8,cg,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.3,segmented_worms,NAISP,3,0.25,12,10,cg,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.3,segmented_worms,NAISP,3,0.25,12,10,cg,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.3,segmented_worms,NAISP,3,0.25,12,8,cg,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.3,segmented_worms,NAISP,3,0.25,12,10,cg,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,riffle,surber,OKSR.20170807.SURBER.6,midges,RHESP2,2,0.093,21.50537634408602,6,cf,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.7,midges,EURSP5,2,0.25,8,6,NA,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.8,midges,SUBSP,139,0.25,556,4,cf,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.5,Nemouridae,NEMSP5,63,0.25,252,2,sh,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.5,midges,PSESP19,1,0.25,4,8,cg,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.1,segmented_worms,ENCSP1,27,0.25,108,10,cg,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.1,segmented_worms,ENCSP1,27,0.25,108,10,cg,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.7,segmented_worms,ENCSP1,2,0.25,8,10,cg,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.7,segmented_worms,ENCSP1,2,0.25,8,10,cg,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,riffle,surber,OKSR.20170807.SURBER.4,midges,CRISP6,1,0.093,10.75268817204301,6,cg,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.3,midges,POLSCA,4,0.25,16,6,sh,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.1,midges,TVEBAV,1,0.25,4,4,cg,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.5,midges,CORSP19,1,0.25,4,4,cg,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.8,Hydra,HYDSP21,6,0.25,24,5,prd,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.3,midges,ABLSP,5,0.25,20,8,prd,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.3,segmented_worms,LUMSP2,1,0.25,4,5,cg,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.3,segmented_worms,LUMSP2,1,0.25,4,5,cg,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.8,midges,CRISP2,2,0.25,8,7,sh,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.8,Nemoura,NEMSP7,2,0.25,8,1,sh,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.8,Nemoura,NEMSP7,2,0.25,8,1,sh,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.3,midges,POLSCA,31,0.25,124,6,sh,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.3,Acari,ACASP1,1,0.25,4,6,prd,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.8,Physa,PHYSP7,2,0.25,8,8,cg,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.5,midges,CORSP19,1,0.25,4,4,cg,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.8,Hygrobates,HYGSP2,13,0.25,52,8,prd,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.5,Valvata,VALSP3,3,0.25,12,8,scr,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,riffle,surber,OKSR.20170807.SURBER.4,midges,THISP2,5,0.093,53.763440860215056,5,cg,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.3,midges,SERSP6,9,0.25,36,5,cg,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.7,Chloroperlidae,CHLSP,2,0.25,8,0,prd,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.3,Valvata,VALSP3,9,0.25,36,8,scr,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.1,midges,CLASP6,19,0.25,76,5,cf,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.7,midges,CLASP6,39,0.25,156,5,cf,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.7,midges,SUBSP,2,0.25,8,4,cf,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.5,midges,POTSP2,1,0.25,4,2,cg,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.8,midges,NANSP1,2,0.25,8,7,cg,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,riffle,surber,OKSR.20170807.SURBER.6,Nemouridae,NEMSP5,23,0.093,247.31182795698925,2,sh,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.8,Nemoura,NEMSP7,3,0.25,12,1,sh,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.8,Nemoura,NEMSP7,3,0.25,12,1,sh,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,riffle,surber,OKSR.20170807.SURBER.4,Brachycentrus,BRASP14,1,0.093,10.75268817204301,1,cf,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.5,midges,LIMSP23,1,0.25,4,8,cg,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.8,Nais,NAISP1,2,0.25,8,8,cg,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,riffle,surber,OKSR.20170807.SURBER.6,midges,THIGRO,1,0.093,10.75268817204301,6,prd,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.7,midges,LIMSP23,2,0.25,8,8,cg,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.1,Valvata,VALSP3,2,0.25,8,8,scr,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.1,Chloroperlidae,CHLSP,1,0.25,4,0,prd,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.1,segmented_worms,ENCSP1,2,0.25,8,10,cg,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.1,segmented_worms,ENCSP1,2,0.25,8,10,cg,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.1,Valvata,VALSP3,3,0.25,12,8,scr,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.5,Lebertia,LEBSP1,9,0.25,36,8,prd,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.1,segmented_worms,ENCSP1,1,0.25,4,10,cg,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.1,segmented_worms,ENCSP1,1,0.25,4,10,cg,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.7,Chloroperlidae,CHLSP,2,0.25,8,0,prd,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.8,Valvata,VALSP3,3,0.25,12,8,scr,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.5,midges,CRISP6,1,0.25,4,6,cg,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.7,midges,HYDSP52,9,0.25,36,4,cg,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.8,Lebertia,LEBSP1,3,0.25,12,8,prd,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.7,Nemouridae,NEMSP5,2,0.25,8,2,sh,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.3,Physa,PHYSP7,1,0.25,4,8,cg,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.3,midges,PARSP34,1,0.25,4,6,cf,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.7,Atractides,ATRSP3,2,0.25,8,8,prd,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.3,segmented_worms,NAISP,5,0.25,20,8,cg,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.3,segmented_worms,NAISP,5,0.25,20,10,cg,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.3,segmented_worms,NAISP,5,0.25,20,10,cg,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.3,segmented_worms,NAISP,5,0.25,20,8,cg,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.3,segmented_worms,NAISP,5,0.25,20,10,cg,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.3,segmented_worms,PRISP1,1,0.25,4,8,cg,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.3,segmented_worms,PRISP1,1,0.25,4,8,cg,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.3,segmented_worms,PRISP1,1,0.25,4,8,cg,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.3,segmented_worms,PRISP1,1,0.25,4,8,cg,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.3,segmented_worms,PRISP1,1,0.25,4,8,cg,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.3,segmented_worms,PRISP1,1,0.25,4,8,cg,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,riffle,surber,OKSR.20170807.SURBER.6,midges,THISP2,7,0.093,75.26881720430107,5,cg,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.1,midges,HYDSP52,2,0.25,8,4,cg,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,riffle,surber,OKSR.20170807.SURBER.6,midges,ABLSP,1,0.093,10.75268817204301,8,prd,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.7,Oribatida,ORISP1,9,0.25,36,6,prd,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.8,midges,CORSP19,2,0.25,8,4,cg,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,riffle,surber,OKSR.20170807.SURBER.2,midges,THISP2,1,0.093,10.75268817204301,5,cg,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.1,segmented_worms,ENCSP1,5,0.25,20,10,cg,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.1,segmented_worms,ENCSP1,5,0.25,20,10,cg,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.7,Valvata,VALSP3,9,0.25,36,8,scr,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.8,Valvata,VALSP3,37,0.25,148,8,scr,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.5,Baetis,BAESP2,1,0.25,4,4,cg,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.3,Nematoda,NEMSP,11,0.25,44,5,cg,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,riffle,surber,OKSR.20170807.SURBER.6,Rhyacophila,RHYSP3,1,0.093,10.75268817204301,1,prd,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.5,midges,THIGRO,1,0.25,4,6,prd,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.1,Chloroperlidae,CHLSP,1,0.25,4,0,prd,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.1,midges,HETSP13,1,0.25,4,4,cg,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,riffle,surber,OKSR.20170807.SURBER.6,Nematoda,NEMSP,1,0.093,10.75268817204301,5,cg,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.1,Atractides,ATRSP3,1,0.25,4,8,prd,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.7,Nemouridae,NEMSP5,2,0.25,8,2,sh,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,riffle,surber,OKSR.20170807.SURBER.4,Helodon/Prosimulium,HELSP22,1,0.093,10.75268817204301,2,cf,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.7,midges,TOKSP,2,0.25,8,5,cg,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.3,midges,THIGRO,6,0.25,24,6,prd,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.7,midges,RHESP2,14,0.25,56,6,cf,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.8,Tipulidae,TIPSP,3,0.25,12,4,NA,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,riffle,surber,OKSR.20170807.SURBER.2,midges,THIGRO,1,0.093,10.75268817204301,6,prd,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.7,midges,CONSP6,204,0.25,816,4,cg,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,riffle,surber,OKSR.20170807.SURBER.6,segmented_worms,LUMSP2,1,0.093,10.75268817204301,5,cg,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,riffle,surber,OKSR.20170807.SURBER.6,segmented_worms,LUMSP2,1,0.093,10.75268817204301,5,cg,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.7,Valvata,VALSP3,9,0.25,36,8,scr,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.5,Hygrobates,HYGSP2,3,0.25,12,8,prd,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.3,Nemouridae,NEMSP5,5,0.25,20,2,sh,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.1,midges,CORSP19,8,0.25,32,4,cg,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.3,segmented_worms,ENCSP1,1,0.25,4,10,cg,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.3,segmented_worms,ENCSP1,1,0.25,4,10,cg,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.3,Nematoda,NEMSP,6,0.25,24,5,cg,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.5,midges,RHESP2,1,0.25,4,6,cf,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.1,Valvata,VALSP3,7,0.25,28,8,scr,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.7,midges,TVEBAV,2,0.25,8,4,cg,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,riffle,surber,OKSR.20170807.SURBER.2,Valvata,VALSP3,1,0.093,10.75268817204301,8,scr,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.7,midges,PSESP19,2,0.25,8,8,cg,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.5,Capniidae,CAPSP2,1,0.25,4,3,sh,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.8,Gastropoda,GASSP1,2,0.25,8,NA,NA,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.5,segmented_worms,NAISP,1,0.25,4,8,cg,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.5,segmented_worms,NAISP,1,0.25,4,10,cg,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.5,segmented_worms,NAISP,1,0.25,4,10,cg,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.5,segmented_worms,NAISP,1,0.25,4,8,cg,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.5,segmented_worms,NAISP,1,0.25,4,10,cg,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.5,midges,HYDSP52,1,0.25,4,4,cg,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.8,midges,POLSCA,6,0.25,24,6,sh,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.1,midges,CLASP6,26,0.25,104,5,cf,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.8,midges,STISP2,2,0.25,8,9,cg,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.5,midges,THISP2,1,0.25,4,5,cg,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.8,Capniidae,CAPSP2,5,0.25,20,3,sh,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.1,midges,TANSP8,1,0.25,4,6,cf,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,riffle,surber,OKSR.20170807.SURBER.2,midges,ORTSP1,1,0.093,10.75268817204301,6,cg,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,riffle,surber,OKSR.20170807.SURBER.2,midges,ORTSP1,1,0.093,10.75268817204301,6,cg,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,riffle,surber,OKSR.20170807.SURBER.4,Nemouridae,NEMSP5,20,0.093,215.05376344086022,2,sh,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.8,midges,CONSP6,2,0.25,8,4,cg,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.8,midges,CORSP19,5,0.25,20,4,cg,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.1,Nemouridae,NEMSP5,30,0.25,120,2,sh,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.7,midges,HYDSP52,2,0.25,8,4,cg,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,riffle,surber,OKSR.20170807.SURBER.6,Nematoda,NEMSP,1,0.093,10.75268817204301,5,cg,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,riffle,surber,OKSR.20170807.SURBER.6,Lebertia,LEBSP1,2,0.093,21.50537634408602,8,prd,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,riffle,surber,OKSR.20170807.SURBER.2,segmented_worms,LUMSP2,1,0.093,10.75268817204301,5,cg,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,riffle,surber,OKSR.20170807.SURBER.2,segmented_worms,LUMSP2,1,0.093,10.75268817204301,5,cg,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,riffle,surber,OKSR.20170807.SURBER.6,segmented_worms,NAISP,2,0.093,21.50537634408602,8,cg,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,riffle,surber,OKSR.20170807.SURBER.6,segmented_worms,NAISP,2,0.093,21.50537634408602,10,cg,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,riffle,surber,OKSR.20170807.SURBER.6,segmented_worms,NAISP,2,0.093,21.50537634408602,10,cg,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,riffle,surber,OKSR.20170807.SURBER.6,segmented_worms,NAISP,2,0.093,21.50537634408602,8,cg,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,riffle,surber,OKSR.20170807.SURBER.6,segmented_worms,NAISP,2,0.093,21.50537634408602,10,cg,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.3,midges,CLASP6,3,0.25,12,5,cf,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.8,midges,STISP2,2,0.25,8,9,cg,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.7,midges,CRISP6,5,0.25,20,6,cg,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.5,Oribatida,ORISP1,2,0.25,8,6,prd,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.5,Nematoda,NEMSP,1,0.25,4,5,cg,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.8,midges,TVEBAV,6,0.25,24,4,cg,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,run,modifiedKicknet,OKSR.20170807.KICKNET.3,midges,SERSP6,5,0.25,20,5,cg,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,riffle,surber,OKSR.20170807.SURBER.6,segmented_worms,LUMSP2,1,0.093,10.75268817204301,5,cg,85.29,370.18491584027794
OKSR,2017-08-07,2017,20:05:00,riffle,surber,OKSR.20170807.SURBER.6,segmented_worms,LUMSP2,1,0.093,10.75268817204301,5,cg,85.29,370.18491584027794
