siteID,date,year,startTime.UTC,season,sampleTime,habitatType,samplerType,sampleID,organism_aggr,acceptedTaxonID,number,benthicArea,invDens,tolerance,FFG
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,surber,MCRA.20170801.SURBER.03,Rhithrogena,RHISP4,4,0.093,43.01075268817204,0,scr
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,hess,MCRA.20170801.HESS.02,Neophylax,NEOSPL,1,0.086,11.627906976744187,3,scr
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,surber,MCRA.20170801.SURBER.03,Cinygmula,CINSP1,1,0.093,10.75268817204301,2,scr
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,surber,MCRA.20170801.SURBER.03,Neophylax,NEOSPL,1,0.093,10.75268817204301,3,scr
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,surber,MCRA.20170801.SURBER.04,Heptageniidae,HEPSP,1,0.093,10.75268817204301,3,scr
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,surber,MCRA.20170801.SURBER.05,Lebertia,LEBSP1,1,0.093,10.75268817204301,8,prd
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,surber,MCRA.20170801.SURBER.02,Rhyacophila,RHYBET,3,0.093,32.25806451612903,1,prd
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,hess,MCRA.20170801.HESS.01,midges,TANSP11,1,0.086,11.627906976744187,6,cf
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,surber,MCRA.20170801.SURBER.01,Rhyacophila,RHYSP3,8,0.093,86.02150537634408,1,prd
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,hess,MCRA.20170801.HESS.01,Perlodidae,PERSP2,3,0.086,34.88372093023256,2,prd
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,surber,MCRA.20170801.SURBER.05,segmented_worms,ENCSP1,13,0.093,139.78494623655914,10,cg
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,surber,MCRA.20170801.SURBER.05,Dicranota,DICSP6,1,0.093,10.75268817204301,3,prd
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,surber,MCRA.20170801.SURBER.01,Capniidae,CAPSP2,3,0.093,32.25806451612903,3,sh
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,hess,MCRA.20170801.HESS.03,Elmidae,ELMSP,1,0.086,11.627906976744187,5,scr
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,surber,MCRA.20170801.SURBER.01,Perlodidae,PERSP2,3,0.093,32.25806451612903,2,prd
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,hess,MCRA.20170801.HESS.02,segmented_worms,ENCSP1,8,0.086,93.0232558139535,10,cg
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,surber,MCRA.20170801.SURBER.02,Atractides,ATRSP3,1,0.093,10.75268817204301,8,prd
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,surber,MCRA.20170801.SURBER.02,Glossosomatidae,GLOSP1,1,0.093,10.75268817204301,0,scr
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,hess,MCRA.20170801.HESS.02,segmented_worms,ENCSP1,10,0.086,116.27906976744187,10,cg
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,surber,MCRA.20170801.SURBER.02,segmented_worms,ENCSP1,1,0.093,10.75268817204301,10,cg
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,surber,MCRA.20170801.SURBER.02,Ameletus,AMESP2,3,0.093,32.25806451612903,0,scr
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,surber,MCRA.20170801.SURBER.03,Lepidostoma,LEPSP20,1,0.093,10.75268817204301,1,sh
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,surber,MCRA.20170801.SURBER.01,midges,MICSP6,8,0.093,86.02150537634408,7,cf
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,hess,MCRA.20170801.HESS.03,Limnephilidae,LIMSP5,1,0.086,11.627906976744187,4,sh
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,surber,MCRA.20170801.SURBER.05,Oribatida,ORISP1,1,0.093,10.75268817204301,6,prd
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,surber,MCRA.20170801.SURBER.01,Polycentropus,POLSP12,3,0.093,32.25806451612903,6,prd
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,hess,MCRA.20170801.HESS.02,Polycentropus,POLSP12,1,0.086,11.627906976744187,6,prd
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,surber,MCRA.20170801.SURBER.05,Zapada,ZAPSP,3,0.093,32.25806451612903,2,sh
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,surber,MCRA.20170801.SURBER.04,segmented_worms,ENCSP1,2,0.093,21.50537634408602,10,cg
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,surber,MCRA.20170801.SURBER.01,Polycelis,POLSP17,3,0.093,32.25806451612903,1,cg
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,hess,MCRA.20170801.HESS.03,midges,LARSP,45,0.086,523.2558139534884,6,prd
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,hess,MCRA.20170801.HESS.01,midges,CORSP19,3,0.086,34.88372093023256,4,cg
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,surber,MCRA.20170801.SURBER.05,Yoraperla,YORSP,3,0.093,32.25806451612903,1,sh
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,hess,MCRA.20170801.HESS.03,midges,TANSP11,1,0.086,11.627906976744187,6,cf
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,hess,MCRA.20170801.HESS.01,Ameletus,AMESP2,1,0.086,11.627906976744187,0,scr
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,surber,MCRA.20170801.SURBER.03,Nematoda,NEMSP,1,0.093,10.75268817204301,5,cg
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,hess,MCRA.20170801.HESS.03,midges,MICSP6,1,0.086,11.627906976744187,7,cf
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,surber,MCRA.20170801.SURBER.01,midges,TVEBAV,5,0.093,53.763440860215056,4,cg
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,hess,MCRA.20170801.HESS.01,Paraleptophlebia,PARSP14,3,0.086,34.88372093023256,1,cg
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,hess,MCRA.20170801.HESS.01,Ceratopogoninae,CERSP10,4,0.086,46.51162790697675,6,prd
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,hess,MCRA.20170801.HESS.03,midges,LARSP,12,0.086,139.53488372093025,6,prd
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,surber,MCRA.20170801.SURBER.01,midges,CRISP6,3,0.093,32.25806451612903,6,cg
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,surber,MCRA.20170801.SURBER.05,midges,PARSP26,1,0.093,10.75268817204301,5,cg
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,surber,MCRA.20170801.SURBER.03,Elmidae,ELMSP,1,0.093,10.75268817204301,5,scr
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,surber,MCRA.20170801.SURBER.03,Chloroperlidae,CHLSP,3,0.093,32.25806451612903,0,prd
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,surber,MCRA.20170801.SURBER.03,Oreogeton,ORESP3,1,0.093,10.75268817204301,6,prd
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,surber,MCRA.20170801.SURBER.02,Perlodidae,PERSP2,2,0.093,21.50537634408602,2,prd
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,hess,MCRA.20170801.HESS.03,Cinygma,CINSP,3,0.086,34.88372093023256,2,scr
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,hess,MCRA.20170801.HESS.03,Zapada,ZAPSP,7,0.086,81.39534883720931,2,sh
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,hess,MCRA.20170801.HESS.01,midges,STESP10,5,0.086,58.139534883720934,4,cg
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,surber,MCRA.20170801.SURBER.02,Ameletus,AMESP2,2,0.093,21.50537634408602,0,scr
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,surber,MCRA.20170801.SURBER.01,Paraleptophlebia,PARSP14,11,0.093,118.27956989247312,1,cg
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,hess,MCRA.20170801.HESS.03,Paraleptophlebia,PARSP14,1,0.086,11.627906976744187,1,cg
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,surber,MCRA.20170801.SURBER.01,Sweltsa,SWESP,8,0.093,86.02150537634408,0,prd
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,surber,MCRA.20170801.SURBER.01,Dixa,DIXSP1,3,0.093,32.25806451612903,2,cf
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,hess,MCRA.20170801.HESS.01,Nematoda,NEMSP,4,0.086,46.51162790697675,5,cg
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,surber,MCRA.20170801.SURBER.04,Baetis,BAETRI,3,0.093,32.25806451612903,6,cg
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,hess,MCRA.20170801.HESS.02,Calineuria,CALCAL,1,0.086,11.627906976744187,2,prd
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,hess,MCRA.20170801.HESS.03,Micrasema,MICSP3,3,0.086,34.88372093023256,2,sh
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,surber,MCRA.20170801.SURBER.04,Sperchon,SPESP4,1,0.093,10.75268817204301,8,prd
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,surber,MCRA.20170801.SURBER.03,Leuctridae,LEUSP2,1,0.093,10.75268817204301,0,sh
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,surber,MCRA.20170801.SURBER.03,Acari,ACASP1,4,0.093,43.01075268817204,6,prd
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,hess,MCRA.20170801.HESS.02,midges,THISP2,1,0.086,11.627906976744187,5,cg
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,hess,MCRA.20170801.HESS.02,Elmidae,ELMSP,7,0.086,81.39534883720931,5,scr
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,surber,MCRA.20170801.SURBER.01,Ephemerella,EPHSP4,5,0.093,53.763440860215056,1,cg
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,hess,MCRA.20170801.HESS.03,Sweltsa,SWESP,6,0.086,69.76744186046513,0,prd
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,hess,MCRA.20170801.HESS.03,midges,TANSP11,16,0.086,186.046511627907,6,cf
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,hess,MCRA.20170801.HESS.02,Baetis,BAETRI,2,0.086,23.255813953488374,6,cg
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,hess,MCRA.20170801.HESS.01,Perlidae,PERSP1,3,0.086,34.88372093023256,3,prd
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,surber,MCRA.20170801.SURBER.01,Lepidostoma,LEPSP20,5,0.093,53.763440860215056,1,sh
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,surber,MCRA.20170801.SURBER.03,Caudatella,CAUSP3,5,0.093,53.763440860215056,1,cg
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,surber,MCRA.20170801.SURBER.05,Sweltsa,SWESP,7,0.093,75.26881720430107,0,prd
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,surber,MCRA.20170801.SURBER.01,Yoraperla,YORSP,19,0.093,204.30107526881721,1,sh
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,hess,MCRA.20170801.HESS.02,Dicranota,DICSP6,1,0.086,11.627906976744187,3,prd
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,surber,MCRA.20170801.SURBER.04,Visoka,VISCAT,3,0.093,32.25806451612903,0,sh
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,surber,MCRA.20170801.SURBER.05,Leuctridae,LEUSP2,1,0.093,10.75268817204301,0,sh
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,surber,MCRA.20170801.SURBER.01,midges,STESP10,48,0.093,516.1290322580645,4,cg
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,surber,MCRA.20170801.SURBER.03,Perlidae,PERSP1,1,0.093,10.75268817204301,3,prd
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,hess,MCRA.20170801.HESS.01,Cinygmula,CINSP1,4,0.086,46.51162790697675,2,scr
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,surber,MCRA.20170801.SURBER.01,Rhyacophila,RHYSP3,3,0.093,32.25806451612903,1,prd
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,surber,MCRA.20170801.SURBER.04,Lepidostoma,LEPSP20,1,0.093,10.75268817204301,1,sh
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,surber,MCRA.20170801.SURBER.04,Megarcys,MEGSP7,3,0.093,32.25806451612903,2,prd
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,surber,MCRA.20170801.SURBER.05,Polycelis,POLSP17,3,0.093,32.25806451612903,1,cg
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,surber,MCRA.20170801.SURBER.03,Ampumixis,AMPDIS,1,0.093,10.75268817204301,4,cg
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,surber,MCRA.20170801.SURBER.04,midges,BRISP,1,0.093,10.75268817204301,6,cg
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,surber,MCRA.20170801.SURBER.01,Cinygmula,CINSP1,5,0.093,53.763440860215056,2,scr
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,hess,MCRA.20170801.HESS.03,Torrenticola,TORSP6,13,0.086,151.16279069767444,5,prd
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,surber,MCRA.20170801.SURBER.03,midges,RHEPEL,1,0.093,10.75268817204301,4,cf
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,surber,MCRA.20170801.SURBER.04,Drunella,DRUDOD,13,0.093,139.78494623655914,0,cg
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,surber,MCRA.20170801.SURBER.04,Acari,ACASP1,3,0.093,32.25806451612903,6,prd
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,surber,MCRA.20170801.SURBER.02,Perlidae,PERSP1,11,0.093,118.27956989247312,3,prd
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,surber,MCRA.20170801.SURBER.04,segmented_worms,ENCSP1,4,0.093,43.01075268817204,10,cg
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,surber,MCRA.20170801.SURBER.03,midges,CRISP6,3,0.093,32.25806451612903,6,cg
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,surber,MCRA.20170801.SURBER.02,Drunella,DRUDOD,1,0.093,10.75268817204301,0,cg
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,surber,MCRA.20170801.SURBER.01,midges,ORTSP1,3,0.093,32.25806451612903,6,cg
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,surber,MCRA.20170801.SURBER.02,midges,STESP10,6,0.093,64.51612903225806,4,cg
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,surber,MCRA.20170801.SURBER.03,Drunella,DRUSPI,3,0.093,32.25806451612903,0,prd
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,surber,MCRA.20170801.SURBER.03,Polycelis,POLSP17,1,0.093,10.75268817204301,1,cg
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,hess,MCRA.20170801.HESS.01,midges,THIGRO,1,0.086,11.627906976744187,6,prd
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,surber,MCRA.20170801.SURBER.03,Elmidae,ELMSP,3,0.093,32.25806451612903,5,scr
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,surber,MCRA.20170801.SURBER.02,Parapsyche,PARELS,1,0.093,10.75268817204301,1,prd
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,surber,MCRA.20170801.SURBER.04,Ampumixis,AMPDIS,1,0.093,10.75268817204301,4,cg
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,surber,MCRA.20170801.SURBER.02,midges,EUKSP,2,0.093,21.50537634408602,5,cg
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,surber,MCRA.20170801.SURBER.04,Simuliidae,SIMSP,1,0.093,10.75268817204301,5,cf
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,surber,MCRA.20170801.SURBER.01,Drunella,DRUSPI,8,0.093,86.02150537634408,0,prd
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,surber,MCRA.20170801.SURBER.02,Neophylax,NEOSPL,1,0.093,10.75268817204301,3,scr
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,hess,MCRA.20170801.HESS.02,segmented_worms,ENCSP1,18,0.086,209.30232558139537,10,cg
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,surber,MCRA.20170801.SURBER.04,Polycelis,POLSP17,1,0.093,10.75268817204301,1,cg
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,hess,MCRA.20170801.HESS.03,Rhyacophila,RHYSP3,1,0.086,11.627906976744187,1,prd
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,surber,MCRA.20170801.SURBER.05,Micrasema,MICSP3,4,0.093,43.01075268817204,2,sh
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,hess,MCRA.20170801.HESS.01,midges,STESP10,9,0.086,104.65116279069768,4,cg
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,surber,MCRA.20170801.SURBER.03,Atractides,ATRSP3,1,0.093,10.75268817204301,8,prd
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,hess,MCRA.20170801.HESS.02,Perlodidae,PERSP2,3,0.086,34.88372093023256,2,prd
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,surber,MCRA.20170801.SURBER.01,Cinygmula,CINSP1,13,0.093,139.78494623655914,2,scr
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,hess,MCRA.20170801.HESS.01,Stygothrombium,STYSP11,3,0.086,34.88372093023256,5,prd
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,surber,MCRA.20170801.SURBER.05,Cinygmula,CINSP1,1,0.093,10.75268817204301,2,scr
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,surber,MCRA.20170801.SURBER.03,segmented_worms,ENCSP1,1,0.093,10.75268817204301,10,cg
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,hess,MCRA.20170801.HESS.01,midges,CORSP19,1,0.086,11.627906976744187,4,cg
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,hess,MCRA.20170801.HESS.01,Dicranota,DICSP6,1,0.086,11.627906976744187,3,prd
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,surber,MCRA.20170801.SURBER.02,Micrasema,MICSP3,6,0.093,64.51612903225806,2,sh
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,hess,MCRA.20170801.HESS.03,midges,BRISP,1,0.086,11.627906976744187,6,cg
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,surber,MCRA.20170801.SURBER.01,Paraleptophlebia,PARSP14,3,0.093,32.25806451612903,1,cg
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,surber,MCRA.20170801.SURBER.04,Baetis,BAETRI,2,0.093,21.50537634408602,6,cg
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,hess,MCRA.20170801.HESS.03,midges,CORSP19,6,0.086,69.76744186046513,4,cg
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,surber,MCRA.20170801.SURBER.01,Baetis,BAESP2,27,0.093,290.3225806451613,4,cg
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,surber,MCRA.20170801.SURBER.03,midges,LARSP,3,0.093,32.25806451612903,6,prd
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,surber,MCRA.20170801.SURBER.04,Hydropsychidae,HYDSP4,2,0.093,21.50537634408602,5,cf
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,hess,MCRA.20170801.HESS.02,Dolophilodes,DOLSP2,3,0.086,34.88372093023256,0,cf
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,hess,MCRA.20170801.HESS.01,Capniidae,CAPSP2,8,0.086,93.0232558139535,3,sh
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,surber,MCRA.20170801.SURBER.05,Perlodidae,PERSP2,1,0.093,10.75268817204301,2,prd
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,surber,MCRA.20170801.SURBER.01,Kathroperla,KATSP1,3,0.093,32.25806451612903,0,prd
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,hess,MCRA.20170801.HESS.03,midges,POLSP13,1,0.086,11.627906976744187,6,sh
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,surber,MCRA.20170801.SURBER.05,Perlidae,PERSP1,1,0.093,10.75268817204301,3,prd
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,surber,MCRA.20170801.SURBER.03,Doroneuria,DORSP2,1,0.093,10.75268817204301,1,prd
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,hess,MCRA.20170801.HESS.02,Bezzia,BEZSP1,2,0.086,23.255813953488374,6,prd
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,surber,MCRA.20170801.SURBER.03,Glossosomatidae,GLOSP1,1,0.093,10.75268817204301,0,scr
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,surber,MCRA.20170801.SURBER.05,segmented_worms,ENCSP1,1,0.093,10.75268817204301,10,cg
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,surber,MCRA.20170801.SURBER.05,segmented_worms,ENCSP1,9,0.093,96.7741935483871,10,cg
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,surber,MCRA.20170801.SURBER.05,Visoka,VISCAT,3,0.093,32.25806451612903,0,sh
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,hess,MCRA.20170801.HESS.02,Cinygmula,CINSP1,3,0.086,34.88372093023256,2,scr
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,surber,MCRA.20170801.SURBER.04,Drunella,DRUSPI,1,0.093,10.75268817204301,0,prd
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,surber,MCRA.20170801.SURBER.05,Glossosoma,GLOSP3,17,0.093,182.7956989247312,0,scr
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,surber,MCRA.20170801.SURBER.04,segmented_worms,ENCSP1,7,0.093,75.26881720430107,10,cg
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,surber,MCRA.20170801.SURBER.03,Plecoptera,PLESP,9,0.093,96.7741935483871,2,NA
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,hess,MCRA.20170801.HESS.01,Bezzia,BEZSP1,1,0.086,11.627906976744187,6,prd
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,hess,MCRA.20170801.HESS.03,Baetis,BAETRI,1,0.086,11.627906976744187,6,cg
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,surber,MCRA.20170801.SURBER.03,Rhithrogena,RHISP4,1,0.093,10.75268817204301,0,scr
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,surber,MCRA.20170801.SURBER.02,Torrenticola,TORSP6,2,0.093,21.50537634408602,5,prd
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,surber,MCRA.20170801.SURBER.05,midges,EUKCOE,1,0.093,10.75268817204301,4,cg
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,hess,MCRA.20170801.HESS.02,Acari,ACASP1,5,0.086,58.139534883720934,6,prd
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,surber,MCRA.20170801.SURBER.05,Simulium,SIMSP1,1,0.093,10.75268817204301,5,cf
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,surber,MCRA.20170801.SURBER.01,segmented_worms,ENCSP1,3,0.093,32.25806451612903,10,cg
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,surber,MCRA.20170801.SURBER.05,Ampumixis,AMPDIS,1,0.093,10.75268817204301,4,cg
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,surber,MCRA.20170801.SURBER.02,Polycelis,POLSP17,1,0.093,10.75268817204301,1,cg
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,hess,MCRA.20170801.HESS.01,midges,TANSP11,8,0.086,93.0232558139535,6,cf
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,hess,MCRA.20170801.HESS.02,Stygothrombium,STYSP11,1,0.086,11.627906976744187,5,prd
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,surber,MCRA.20170801.SURBER.03,segmented_worms,ENCSP1,5,0.093,53.763440860215056,10,cg
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,surber,MCRA.20170801.SURBER.02,Rhithrogena,RHISP4,1,0.093,10.75268817204301,0,scr
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,surber,MCRA.20170801.SURBER.04,Aturidae,ATUSP,1,0.093,10.75268817204301,5,prd
MCRA,2017-08-01,2017,14:30:00,Summer,Summer 2017,stepPool,surber,MCRA.20170801.SURBER.05,Glossosomatidae,GLOSP1,5,0.093,53.763440860215056,0,scr
